,DateTime,temp,windspeed,humidity,holiday,Amount(total),month,hour
4094,2021-06-03 20:00:00,18.4,0.4,89.7,0,27.26,6,20
4095,2021-06-03 21:00:00,14.9,2.9,81.6,0,23.13,6,21
4096,2021-06-03 22:00:00,14.8,1.0,83.0,0,19.03,6,22
4097,2021-06-03 23:00:00,14.8,0.7,83.3,0,18.21,6,23
4098,2021-06-04 00:00:00,14.6,1.4,87.3,0,16.85,6,0
4099,2021-06-04 01:00:00,15.4,1.7,80.0,0,14.27,6,1
4100,2021-06-04 02:00:00,14.7,2.0,79.6,0,14.08,6,2
4101,2021-06-04 03:00:00,14.4,1.3,84.0,0,12.39,6,3
4102,2021-06-04 04:00:00,14.2,0.2,86.6,0,9.91,6,4
4103,2021-06-04 05:00:00,14.6,0.6,83.4,0,9.02,6,5
4104,2021-06-04 06:00:00,14.3,1.1,86.7,0,8.8,6,6
4105,2021-06-04 07:00:00,14.8,0.8,85.8,0,6.53,6,7
4106,2021-06-04 08:00:00,16.3,1.6,75.1,0,6.57,6,8
4107,2021-06-04 09:00:00,16.7,1.5,71.9,0,7.04,6,9
4108,2021-06-04 10:00:00,18.3,1.5,67.2,0,7.58,6,10
4109,2021-06-04 11:00:00,20.4,1.5,61.4,0,8.92,6,11
4110,2021-06-04 12:00:00,22.4,2.0,49.7,0,11.69,6,12
4111,2021-06-04 13:00:00,23.4,2.6,39.8,0,18.44,6,13
4112,2021-06-04 14:00:00,24.1,3.7,29.7,0,28.51,6,14
4113,2021-06-04 15:00:00,24.7,2.8,29.4,0,30.98,6,15
4114,2021-06-04 16:00:00,25.2,2.9,28.3,0,29.8,6,16
4115,2021-06-04 17:00:00,24.4,3.3,33.6,0,32.84,6,17
4116,2021-06-04 18:00:00,23.5,2.5,31.6,0,34.84,6,18
4117,2021-06-04 19:00:00,21.8,3.0,36.1,0,35.99,6,19
4118,2021-06-04 20:00:00,21.0,2.2,45.8,0,35.23,6,20
4119,2021-06-04 21:00:00,19.4,1.5,55.1,0,30.59,6,21
4120,2021-06-04 22:00:00,18.9,1.5,57.9,0,28.41,6,22
4121,2021-06-04 23:00:00,18.5,1.4,56.4,0,24.94,6,23
4122,2021-06-05 00:00:00,18.0,0.8,62.3,1,19.65,6,0
4123,2021-06-05 01:00:00,18.0,1.3,62.1,1,18.68,6,1
4124,2021-06-05 02:00:00,17.7,2.3,60.8,1,14.63,6,2
4125,2021-06-05 03:00:00,17.1,1.9,67.2,1,13.89,6,3
4126,2021-06-05 04:00:00,17.1,1.5,65.2,1,12.15,6,4
4127,2021-06-05 05:00:00,17.3,0.8,62.8,1,10.3,6,5
4128,2021-06-05 06:00:00,17.5,2.0,60.7,1,9.45,6,6
4129,2021-06-05 07:00:00,17.7,1.5,61.3,1,8.91,6,7
4130,2021-06-05 08:00:00,18.0,0.9,65.4,1,7.78,6,8
4131,2021-06-05 09:00:00,18.5,0.7,69.6,1,7.52,6,9
4132,2021-06-05 10:00:00,19.2,1.2,64.5,1,8.63,6,10
4133,2021-06-05 11:00:00,22.3,1.3,56.9,1,7.88,6,11
4134,2021-06-05 12:00:00,23.3,2.2,51.3,1,11.32,6,12
4135,2021-06-05 13:00:00,24.5,1.8,51.9,1,13.52,6,13
4136,2021-06-05 14:00:00,25.3,2.5,46.4,1,15.44,6,14
4137,2021-06-05 15:00:00,26.8,2.8,33.7,1,18.43,6,15
4138,2021-06-05 16:00:00,27.4,2.8,30.7,1,21.41,6,16
4139,2021-06-05 17:00:00,26.3,3.5,35.7,1,22.37,6,17
4140,2021-06-05 18:00:00,25.7,2.4,37.8,1,25.84,6,18
4141,2021-06-05 19:00:00,23.5,2.5,44.9,1,28.36,6,19
4142,2021-06-05 20:00:00,22.8,1.8,44.8,1,25.31,6,20
4143,2021-06-05 21:00:00,22.0,1.9,48.2,1,20.03,6,21
4144,2021-06-05 22:00:00,20.4,1.2,70.6,1,16.95,6,22
4145,2021-06-05 23:00:00,20.1,1.7,70.4,1,11.5,6,23
4146,2021-06-06 00:00:00,19.3,0.9,77.0,1,10.61,6,0
4147,2021-06-06 01:00:00,18.7,1.3,79.2,1,9.38,6,1
4148,2021-06-06 02:00:00,18.1,0.6,84.2,1,7.99,6,2
4149,2021-06-06 03:00:00,19.0,1.6,79.7,1,7.27,6,3
4150,2021-06-06 04:00:00,19.2,0.9,78.6,1,5.89,6,4
4151,2021-06-06 05:00:00,19.2,0.7,77.8,1,6.63,6,5
4152,2021-06-06 06:00:00,19.2,0.6,78.5,1,6.73,6,6
4153,2021-06-06 07:00:00,19.6,0.9,77.1,1,5.08,6,7
4154,2021-06-06 08:00:00,20.6,0.7,72.9,1,3.75,6,8
4155,2021-06-06 09:00:00,21.8,0.8,64.2,1,2.81,6,9
4156,2021-06-06 10:00:00,22.9,1.5,61.7,1,6.66,6,10
4157,2021-06-06 11:00:00,24.2,1.0,55.9,1,6.83,6,11
4158,2021-06-06 12:00:00,25.9,1.4,49.5,1,9.9,6,12
4159,2021-06-06 13:00:00,27.6,2.0,39.6,1,12.01,6,13
4160,2021-06-06 14:00:00,27.8,1.7,41.1,1,13.17,6,14
4161,2021-06-06 15:00:00,28.5,1.4,37.3,1,17.09,6,15
4162,2021-06-06 16:00:00,26.9,1.8,44.8,1,17.49,6,16
4163,2021-06-06 17:00:00,27.4,2.3,45.2,1,21.53,6,17
4164,2021-06-06 18:00:00,27.7,2.3,43.3,1,25.13,6,18
4165,2021-06-06 19:00:00,25.9,2.0,51.7,1,29.02,6,19
4166,2021-06-06 20:00:00,24.8,0.9,57.4,1,28.39,6,20
4167,2021-06-06 21:00:00,24.1,1.5,63.8,1,24.23,6,21
4168,2021-06-06 22:00:00,23.5,1.1,66.8,1,20.86,6,22
4169,2021-06-06 23:00:00,22.3,1.4,68.6,1,20.02,6,23
4170,2021-06-07 00:00:00,21.3,1.0,69.3,0,15.48,6,0
4171,2021-06-07 01:00:00,20.8,0.6,70.8,0,14.63,6,1
4172,2021-06-07 02:00:00,20.1,1.7,71.1,0,13.88,6,2
4173,2021-06-07 03:00:00,19.9,1.1,70.2,0,12.1,6,3
4174,2021-06-07 04:00:00,19.4,0.6,72.1,0,12.87,6,4
4175,2021-06-07 05:00:00,18.9,0.2,75.3,0,11.8,6,5
4176,2021-06-07 06:00:00,19.1,0.6,75.3,0,10.11,6,6
4177,2021-06-07 07:00:00,20.4,1.6,72.3,0,8.91,6,7
4178,2021-06-07 08:00:00,20.9,0.5,68.2,0,7.81,6,8
4179,2021-06-07 09:00:00,21.5,1.3,62.4,0,8.18,6,9
4180,2021-06-07 10:00:00,21.5,1.4,62.2,0,8.48,6,10
4181,2021-06-07 11:00:00,22.0,1.5,54.3,0,10.82,6,11
4182,2021-06-07 12:00:00,21.8,1.0,54.6,0,15.93,6,12
4183,2021-06-07 13:00:00,21.0,0.8,60.3,0,25.31,6,13
4184,2021-06-07 14:00:00,21.5,0.6,60.3,0,33.32,6,14
4185,2021-06-07 15:00:00,22.5,0.8,57.6,0,33.26,6,15
4186,2021-06-07 16:00:00,22.8,1.0,52.7,0,34.19,6,16
4187,2021-06-07 17:00:00,23.6,0.9,53.1,0,33.75,6,17
4188,2021-06-07 18:00:00,23.0,2.2,54.8,0,37.22,6,18
4189,2021-06-07 19:00:00,22.3,2.1,58.1,0,35.64,6,19
4190,2021-06-07 20:00:00,21.9,1.1,62.1,0,37.18,6,20
4191,2021-06-07 21:00:00,21.2,1.1,65.2,0,33.96,6,21
4192,2021-06-07 22:00:00,20.1,0.5,72.8,0,26.83,6,22
4193,2021-06-07 23:00:00,20.3,0.4,72.1,0,24.29,6,23
4194,2021-06-08 00:00:00,19.8,0.3,76.1,0,23.39,6,0
4195,2021-06-08 01:00:00,19.2,0.5,78.0,0,23.58,6,1
4196,2021-06-08 02:00:00,19.0,0.9,76.6,0,18.57,6,2
4197,2021-06-08 03:00:00,19.1,0.4,78.1,0,15.57,6,3
4198,2021-06-08 04:00:00,19.1,1.8,75.0,0,15.89,6,4
4199,2021-06-08 05:00:00,18.1,0.7,86.1,0,11.75,6,5
4200,2021-06-08 06:00:00,18.1,0.5,82.2,0,10.73,6,6
4201,2021-06-08 07:00:00,19.8,1.0,75.4,0,7.83,6,7
4202,2021-06-08 08:00:00,20.6,1.7,69.0,0,8.11,6,8
4203,2021-06-08 09:00:00,22.3,1.2,64.9,0,7.26,6,9
4204,2021-06-08 10:00:00,24.2,1.1,52.5,0,10.2,6,10
4205,2021-06-08 11:00:00,26.3,1.4,47.0,0,10.56,6,11
4206,2021-06-08 12:00:00,26.7,1.7,45.3,0,20.04,6,12
4207,2021-06-08 13:00:00,27.7,1.9,38.1,0,32.57,6,13
4208,2021-06-08 14:00:00,28.9,1.4,38.2,0,38.23,6,14
4209,2021-06-08 15:00:00,28.2,2.4,36.4,0,39.17,6,15
4210,2021-06-08 16:00:00,28.9,2.0,37.8,0,39.28,6,16
4211,2021-06-08 17:00:00,27.7,0.7,42.9,0,39.94,6,17
4212,2021-06-08 18:00:00,27.1,1.4,43.5,0,39.77,6,18
4213,2021-06-08 19:00:00,25.9,0.8,50.2,0,43.77,6,19
4214,2021-06-08 20:00:00,25.8,0.7,61.6,0,40.74,6,20
4215,2021-06-08 21:00:00,24.9,0.7,65.9,0,30.33,6,21
4216,2021-06-08 22:00:00,24.0,1.0,65.9,0,25.66,6,22
4217,2021-06-08 23:00:00,22.5,0.5,62.0,0,22.21,6,23
4218,2021-06-09 00:00:00,22.1,1.0,59.0,0,17.23,6,0
4219,2021-06-09 01:00:00,21.5,0.3,61.3,0,18.87,6,1
4220,2021-06-09 02:00:00,20.9,0.3,61.2,0,14.51,6,2
4221,2021-06-09 03:00:00,20.5,1.0,62.6,0,12.58,6,3
4222,2021-06-09 04:00:00,20.8,1.6,61.3,0,12.16,6,4
4223,2021-06-09 05:00:00,19.4,0.7,70.2,0,11.22,6,5
4224,2021-06-09 06:00:00,19.5,1.5,68.9,0,10.21,6,6
4225,2021-06-09 07:00:00,20.3,1.3,67.4,0,9.02,6,7
4226,2021-06-09 08:00:00,21.1,1.7,64.1,0,9.01,6,8
4227,2021-06-09 09:00:00,23.5,1.4,56.1,0,7.89,6,9
4228,2021-06-09 10:00:00,25.2,1.1,50.1,0,8.19,6,10
4229,2021-06-09 11:00:00,27.1,1.5,44.0,0,12.78,6,11
4230,2021-06-09 12:00:00,29.0,1.5,35.4,0,19.66,6,12
4231,2021-06-09 13:00:00,31.0,1.1,30.9,0,27.81,6,13
4232,2021-06-09 14:00:00,30.9,1.1,28.3,0,34.65,6,14
4233,2021-06-09 15:00:00,32.2,1.4,30.9,0,41.55,6,15
4234,2021-06-09 16:00:00,32.4,1.3,28.0,0,41.02,6,16
4235,2021-06-09 17:00:00,32.3,1.1,29.0,0,43.31,6,17
4236,2021-06-09 18:00:00,31.2,2.3,32.0,0,46.19,6,18
4237,2021-06-09 19:00:00,29.0,0.7,39.8,0,44.42,6,19
4238,2021-06-09 20:00:00,28.3,1.6,42.6,0,42.78,6,20
4239,2021-06-09 21:00:00,27.3,0.2,46.3,0,40.85,6,21
4240,2021-06-09 22:00:00,26.8,1.5,46.6,0,35.58,6,22
4241,2021-06-09 23:00:00,25.1,0.5,55.4,0,30.63,6,23
4242,2021-06-10 00:00:00,24.5,1.2,58.6,0,25.55,6,0
4243,2021-06-10 01:00:00,23.7,0.2,62.1,0,21.74,6,1
4244,2021-06-10 02:00:00,23.2,0.6,63.3,0,18.62,6,2
4245,2021-06-10 03:00:00,22.9,0.3,66.1,0,17.67,6,3
4246,2021-06-10 04:00:00,22.5,0.5,68.8,0,14.06,6,4
4247,2021-06-10 05:00:00,22.2,0.6,71.0,0,13.52,6,5
4248,2021-06-10 06:00:00,22.0,0.9,71.7,0,11.79,6,6
4249,2021-06-10 07:00:00,22.9,1.7,66.8,0,11.16,6,7
4250,2021-06-10 08:00:00,23.8,0.9,63.5,0,12.37,6,8
4251,2021-06-10 09:00:00,24.6,0.6,60.4,0,10.61,6,9
4252,2021-06-10 10:00:00,26.1,0.9,55.0,0,11.57,6,10
4253,2021-06-10 11:00:00,28.1,1.4,45.4,0,13.29,6,11
4254,2021-06-10 12:00:00,28.7,1.8,41.5,0,18.13,6,12
4255,2021-06-10 13:00:00,30.6,1.7,36.0,0,25.74,6,13
4256,2021-06-10 14:00:00,32.0,2.3,32.9,0,38.69,6,14
4257,2021-06-10 15:00:00,30.5,2.5,33.5,0,41.8,6,15
4258,2021-06-10 16:00:00,29.3,2.3,37.6,0,36.79,6,16
4259,2021-06-10 17:00:00,29.0,1.4,40.6,0,34.94,6,17
4260,2021-06-10 18:00:00,27.8,1.8,44.5,0,38.68,6,18
4261,2021-06-10 19:00:00,25.7,0.8,63.8,0,41.51,6,19
4262,2021-06-10 20:00:00,24.9,1.6,68.2,0,39.17,6,20
4263,2021-06-10 21:00:00,23.8,1.0,71.5,0,33.37,6,21
4264,2021-06-10 22:00:00,22.6,0.8,71.3,0,30.8,6,22
4265,2021-06-10 23:00:00,22.1,1.5,72.5,0,25.58,6,23
4266,2021-06-11 00:00:00,19.6,1.3,89.7,0,23.32,6,0
4267,2021-06-11 01:00:00,19.8,2.1,86.6,0,24.01,6,1
4268,2021-06-11 02:00:00,20.0,2.7,85.4,0,18.53,6,2
4269,2021-06-11 03:00:00,20.0,2.8,85.7,0,16.71,6,3
4270,2021-06-11 04:00:00,19.7,1.4,89.3,0,16.86,6,4
4271,2021-06-11 05:00:00,20.5,2.2,87.4,0,15.75,6,5
4272,2021-06-11 06:00:00,20.8,1.8,85.5,0,13.86,6,6
4273,2021-06-11 07:00:00,20.9,2.1,81.9,0,13.17,6,7
4274,2021-06-11 08:00:00,20.8,1.6,81.8,0,12.63,6,8
4275,2021-06-11 09:00:00,20.8,2.0,80.3,0,12.45,6,9
4276,2021-06-11 10:00:00,22.1,1.9,72.5,0,12.34,6,10
4277,2021-06-11 11:00:00,22.3,1.2,71.0,0,14.95,6,11
4278,2021-06-11 12:00:00,22.7,2.0,68.7,0,18.76,6,12
4279,2021-06-11 13:00:00,23.0,1.8,66.4,0,25.57,6,13
4280,2021-06-11 14:00:00,24.3,1.6,62.9,0,31.84,6,14
4281,2021-06-11 15:00:00,24.5,2.1,62.2,0,33.39,6,15
4282,2021-06-11 16:00:00,25.8,1.9,56.4,0,32.52,6,16
4283,2021-06-11 17:00:00,24.9,1.6,59.2,0,34.87,6,17
4284,2021-06-11 18:00:00,24.8,1.5,60.5,0,33.62,6,18
4285,2021-06-11 19:00:00,24.1,1.6,63.7,0,36.41,6,19
4286,2021-06-11 20:00:00,23.5,1.4,65.0,0,38.22,6,20
4287,2021-06-11 21:00:00,22.7,1.5,70.5,0,34.46,6,21
4288,2021-06-11 22:00:00,21.9,1.7,74.9,0,31.07,6,22
4289,2021-06-11 23:00:00,21.1,1.0,80.0,0,27.42,6,23
4290,2021-06-12 00:00:00,20.9,1.1,81.4,1,21.64,6,0
4291,2021-06-12 01:00:00,20.7,0.6,82.4,1,18.53,6,1
4292,2021-06-12 02:00:00,19.6,0.5,87.7,1,19.05,6,2
4293,2021-06-12 03:00:00,19.2,0.2,89.8,1,15.6,6,3
4294,2021-06-12 04:00:00,19.5,1.2,88.0,1,15.36,6,4
4295,2021-06-12 05:00:00,18.5,2.2,89.4,1,14.15,6,5
4296,2021-06-12 06:00:00,18.6,1.0,89.7,1,10.4,6,6
4297,2021-06-12 07:00:00,18.8,1.7,87.5,1,8.73,6,7
4298,2021-06-12 08:00:00,20.3,1.5,81.0,1,8.0,6,8
4299,2021-06-12 09:00:00,21.3,1.5,77.2,1,7.45,6,9
4300,2021-06-12 10:00:00,22.9,2.3,69.0,1,8.21,6,10
4301,2021-06-12 11:00:00,24.9,1.0,58.5,1,9.89,6,11
4302,2021-06-12 12:00:00,27.1,1.3,49.8,1,10.73,6,12
4303,2021-06-12 13:00:00,29.5,1.3,43.2,1,11.63,6,13
4304,2021-06-12 14:00:00,30.1,1.1,35.4,1,15.68,6,14
4305,2021-06-12 15:00:00,31.0,1.7,34.6,1,19.56,6,15
4306,2021-06-12 16:00:00,32.5,1.3,29.8,1,18.63,6,16
4307,2021-06-12 17:00:00,30.6,2.2,38.0,1,23.37,6,17
4308,2021-06-12 18:00:00,29.4,2.5,50.3,1,28.84,6,18
4309,2021-06-12 19:00:00,28.1,2.0,53.1,1,30.31,6,19
4310,2021-06-12 20:00:00,28.0,1.5,44.5,1,28.41,6,20
4311,2021-06-12 21:00:00,26.5,0.6,52.0,1,23.59,6,21
4312,2021-06-12 22:00:00,26.4,0.7,61.7,1,20.45,6,22
4313,2021-06-12 23:00:00,24.4,0.3,64.9,1,18.2,6,23
4314,2021-06-13 00:00:00,24.1,0.7,66.1,1,14.94,6,0
4315,2021-06-13 01:00:00,23.1,0.5,71.3,1,16.46,6,1
4316,2021-06-13 02:00:00,22.2,0.1,76.3,1,12.98,6,2
4317,2021-06-13 03:00:00,21.9,0.2,79.1,1,12.74,6,3
4318,2021-06-13 04:00:00,21.6,0.4,78.8,1,12.65,6,4
4319,2021-06-13 05:00:00,21.3,0.6,80.8,1,10.77,6,5
4320,2021-06-13 06:00:00,21.3,0.8,81.2,1,11.69,6,6
4321,2021-06-13 07:00:00,22.1,1.0,77.0,1,9.1,6,7
4322,2021-06-13 08:00:00,22.9,1.2,74.5,1,8.74,6,8
4323,2021-06-13 09:00:00,23.8,0.9,71.4,1,7.92,6,9
4324,2021-06-13 10:00:00,25.7,0.7,62.9,1,9.14,6,10
4325,2021-06-13 11:00:00,27.8,1.5,53.9,1,11.99,6,11
4326,2021-06-13 12:00:00,29.6,1.9,43.5,1,13.49,6,12
4327,2021-06-13 13:00:00,31.0,1.6,39.3,1,14.63,6,13
4328,2021-06-13 14:00:00,32.4,1.5,32.1,1,16.71,6,14
4329,2021-06-13 15:00:00,31.1,2.9,40.0,1,17.72,6,15
4330,2021-06-13 16:00:00,30.7,2.8,43.2,1,19.95,6,16
4331,2021-06-13 17:00:00,30.4,2.3,42.4,1,20.2,6,17
4332,2021-06-13 18:00:00,29.1,2.6,45.6,1,23.14,6,18
4333,2021-06-13 19:00:00,26.8,2.7,52.1,1,24.22,6,19
4334,2021-06-13 20:00:00,26.0,1.5,57.0,1,25.01,6,20
4335,2021-06-13 21:00:00,25.4,1.1,59.7,1,24.43,6,21
4336,2021-06-13 22:00:00,24.9,1.1,62.3,1,20.01,6,22
4337,2021-06-13 23:00:00,24.4,1.8,60.7,1,16.96,6,23
4338,2021-06-14 00:00:00,23.8,1.8,64.0,0,13.76,6,0
4339,2021-06-14 01:00:00,22.9,1.4,68.0,0,15.89,6,1
4340,2021-06-14 02:00:00,22.6,0.8,69.7,0,17.39,6,2
4341,2021-06-14 03:00:00,21.7,0.3,74.2,0,16.5,6,3
4342,2021-06-14 04:00:00,21.5,0.8,74.1,0,13.39,6,4
4343,2021-06-14 05:00:00,20.6,1.4,78.5,0,10.83,6,5
4344,2021-06-14 06:00:00,20.7,1.5,75.7,0,9.9,6,6
4345,2021-06-14 07:00:00,20.8,1.1,73.9,0,10.2,6,7
4346,2021-06-14 08:00:00,22.2,1.2,71.4,0,8.27,6,8
4347,2021-06-14 09:00:00,23.6,1.7,65.7,0,8.01,6,9
4348,2021-06-14 10:00:00,25.1,0.9,61.9,0,9.04,6,10
4349,2021-06-14 11:00:00,27.6,1.7,48.0,0,14.53,6,11
4350,2021-06-14 12:00:00,28.8,1.4,47.2,0,18.46,6,12
4351,2021-06-14 13:00:00,29.1,1.1,43.4,0,34.95,6,13
4352,2021-06-14 14:00:00,30.8,1.4,41.1,0,42.25,6,14
4353,2021-06-14 15:00:00,31.3,1.6,36.8,0,39.8,6,15
4354,2021-06-14 16:00:00,29.9,2.0,44.7,0,38.22,6,16
4355,2021-06-14 17:00:00,30.6,2.3,43.9,0,41.61,6,17
4356,2021-06-14 18:00:00,29.2,2.5,50.0,0,44.8,6,18
4357,2021-06-14 19:00:00,27.9,2.1,55.2,0,45.16,6,19
4358,2021-06-14 20:00:00,26.9,1.6,58.6,0,42.77,6,20
4359,2021-06-14 21:00:00,25.4,1.9,57.8,0,36.98,6,21
4360,2021-06-14 22:00:00,24.4,1.6,59.4,0,34.95,6,22
4361,2021-06-14 23:00:00,23.8,1.3,62.5,0,31.33,6,23
4362,2021-06-15 00:00:00,23.8,1.0,63.6,0,27.22,6,0
4363,2021-06-15 01:00:00,23.8,1.3,61.0,0,23.55,6,1
4364,2021-06-15 02:00:00,23.1,1.0,69.9,0,19.74,6,2
4365,2021-06-15 03:00:00,22.5,0.6,72.7,0,17.38,6,3
4366,2021-06-15 04:00:00,22.3,1.1,76.3,0,15.67,6,4
4367,2021-06-15 05:00:00,22.1,1.3,78.1,0,15.49,6,5
4368,2021-06-15 06:00:00,22.1,0.3,80.2,0,14.62,6,6
4369,2021-06-15 07:00:00,22.0,1.4,78.6,0,10.91,6,7
4370,2021-06-15 08:00:00,22.1,1.5,77.4,0,11.03,6,8
4371,2021-06-15 09:00:00,22.2,1.1,76.6,0,10.76,6,9
4372,2021-06-15 10:00:00,21.5,0.9,85.9,0,10.69,6,10
4373,2021-06-15 11:00:00,21.4,2.2,81.6,0,14.08,6,11
4374,2021-06-15 12:00:00,21.6,2.0,82.0,0,18.35,6,12
4375,2021-06-15 13:00:00,22.1,2.3,77.0,0,27.84,6,13
4376,2021-06-15 14:00:00,22.7,1.8,76.1,0,35.52,6,14
4377,2021-06-15 15:00:00,23.1,1.9,71.4,0,36.58,6,15
4378,2021-06-15 16:00:00,24.0,2.6,67.4,0,33.9,6,16
4379,2021-06-15 17:00:00,24.3,2.8,65.9,0,35.4,6,17
4380,2021-06-15 18:00:00,24.3,3.3,64.4,0,38.42,6,18
4381,2021-06-15 19:00:00,24.1,2.2,66.6,0,39.57,6,19
4382,2021-06-15 20:00:00,23.5,2.2,68.1,0,38.27,6,20
4383,2021-06-15 21:00:00,23.2,1.9,66.4,0,35.28,6,21
4384,2021-06-15 22:00:00,22.8,2.4,62.6,0,31.41,6,22
4385,2021-06-15 23:00:00,22.3,2.5,62.2,0,27.15,6,23
4386,2021-06-16 00:00:00,22.0,2.4,62.1,0,23.17,6,0
4387,2021-06-16 01:00:00,21.6,2.7,63.9,0,21.98,6,1
4388,2021-06-16 02:00:00,21.2,2.0,65.9,0,18.5,6,2
4389,2021-06-16 03:00:00,20.9,1.7,67.9,0,17.14,6,3
4390,2021-06-16 04:00:00,20.8,1.9,67.6,0,14.82,6,4
4391,2021-06-16 05:00:00,20.8,0.9,67.9,0,12.15,6,5
4392,2021-06-16 06:00:00,21.3,2.3,65.2,0,10.61,6,6
4393,2021-06-16 07:00:00,22.1,2.4,64.0,0,11.06,6,7
4394,2021-06-16 08:00:00,23.4,3.8,57.6,0,8.74,6,8
4395,2021-06-16 09:00:00,24.4,3.4,54.3,0,8.29,6,9
4396,2021-06-16 10:00:00,25.4,3.6,49.8,0,12.09,6,10
4397,2021-06-16 11:00:00,26.5,4.1,44.2,0,14.31,6,11
4398,2021-06-16 12:00:00,26.6,4.1,42.9,0,18.71,6,12
4399,2021-06-16 13:00:00,28.7,3.3,36.8,0,30.17,6,13
4400,2021-06-16 14:00:00,28.4,3.2,36.9,0,43.23,6,14
4401,2021-06-16 15:00:00,28.8,3.8,35.1,0,43.1,6,15
4402,2021-06-16 16:00:00,29.4,3.2,35.4,0,41.06,6,16
4403,2021-06-16 17:00:00,28.4,3.9,36.4,0,38.93,6,17
4404,2021-06-16 18:00:00,27.2,3.8,41.9,0,42.9,6,18
4405,2021-06-16 19:00:00,25.6,4.0,46.2,0,43.19,6,19
4406,2021-06-16 20:00:00,24.2,3.9,51.1,0,40.32,6,20
4407,2021-06-16 21:00:00,23.3,2.8,52.9,0,38.02,6,21
4408,2021-06-16 22:00:00,22.6,2.9,54.5,0,31.77,6,22
4409,2021-06-16 23:00:00,22.0,2.1,55.8,0,28.42,6,23
4410,2021-06-17 00:00:00,21.4,1.7,57.3,0,21.54,6,0
4411,2021-06-17 01:00:00,21.2,1.3,58.2,0,18.83,6,1
4412,2021-06-17 02:00:00,20.7,2.2,59.6,0,18.34,6,2
4413,2021-06-17 03:00:00,20.5,1.8,61.4,0,15.69,6,3
4414,2021-06-17 04:00:00,20.1,1.5,63.2,0,12.55,6,4
4415,2021-06-17 05:00:00,19.7,1.1,65.2,0,13.52,6,5
4416,2021-06-17 06:00:00,19.5,2.3,65.2,0,12.02,6,6
4417,2021-06-17 07:00:00,20.2,1.1,62.6,0,10.83,6,7
4418,2021-06-17 08:00:00,20.7,2.1,60.7,0,9.62,6,8
4419,2021-06-17 09:00:00,21.6,1.4,60.4,0,9.54,6,9
4420,2021-06-17 10:00:00,21.9,1.4,59.8,0,10.74,6,10
4421,2021-06-17 11:00:00,22.7,1.2,55.5,0,12.17,6,11
4422,2021-06-17 12:00:00,23.4,1.2,53.4,0,14.44,6,12
4423,2021-06-17 13:00:00,25.2,1.9,49.1,0,22.23,6,13
4424,2021-06-17 14:00:00,24.1,1.7,56.4,0,30.13,6,14
4425,2021-06-17 15:00:00,23.9,1.3,58.5,0,34.79,6,15
4426,2021-06-17 16:00:00,23.6,1.3,61.5,0,33.9,6,16
4427,2021-06-17 17:00:00,23.4,1.7,66.7,0,35.57,6,17
4428,2021-06-17 18:00:00,23.3,1.6,65.9,0,35.0,6,18
4429,2021-06-17 19:00:00,23.0,1.0,67.5,0,33.93,6,19
4430,2021-06-17 20:00:00,22.7,1.4,69.2,0,33.58,6,20
4431,2021-06-17 21:00:00,22.2,1.0,72.5,0,31.0,6,21
4432,2021-06-17 22:00:00,22.1,1.4,73.6,0,26.06,6,22
4433,2021-06-17 23:00:00,21.6,1.2,77.1,0,24.53,6,23
4434,2021-06-18 00:00:00,21.4,1.1,77.6,0,22.8,6,0
4435,2021-06-18 01:00:00,21.1,1.4,78.8,0,21.61,6,1
4436,2021-06-18 02:00:00,20.9,1.1,78.6,0,18.51,6,2
4437,2021-06-18 03:00:00,20.2,0.9,84.1,0,17.13,6,3
4438,2021-06-18 04:00:00,19.9,1.5,86.3,0,14.83,6,4
4439,2021-06-18 05:00:00,19.3,0.8,90.7,0,14.54,6,5
4440,2021-06-18 06:00:00,19.3,1.0,89.6,0,12.46,6,6
4441,2021-06-18 07:00:00,19.2,0.8,90.0,0,10.31,6,7
4442,2021-06-18 08:00:00,19.3,1.3,90.0,0,9.95,6,8
4443,2021-06-18 09:00:00,19.6,0.9,90.1,0,10.15,6,9
4444,2021-06-18 10:00:00,20.1,1.7,88.3,0,9.8,6,10
4445,2021-06-18 11:00:00,20.5,1.3,86.8,0,15.91,6,11
4446,2021-06-18 12:00:00,20.7,1.5,85.7,0,16.81,6,12
4447,2021-06-18 13:00:00,20.9,1.4,83.6,0,26.42,6,13
4448,2021-06-18 14:00:00,20.9,1.7,83.6,0,37.03,6,14
4449,2021-06-18 15:00:00,21.5,1.7,80.5,0,36.89,6,15
4450,2021-06-18 16:00:00,21.0,2.7,79.6,0,34.45,6,16
4451,2021-06-18 17:00:00,21.8,1.9,74.4,0,32.59,6,17
4452,2021-06-18 18:00:00,21.8,1.9,73.0,0,36.83,6,18
4453,2021-06-18 19:00:00,21.6,1.5,72.6,0,37.78,6,19
4454,2021-06-18 20:00:00,21.1,2.0,75.5,0,38.15,6,20
4455,2021-06-18 21:00:00,20.6,1.9,76.0,0,38.64,6,21
4456,2021-06-18 22:00:00,20.4,1.2,75.4,0,31.24,6,22
4457,2021-06-18 23:00:00,20.3,1.4,77.0,0,25.72,6,23
4458,2021-06-19 00:00:00,19.6,1.0,84.0,1,19.25,6,0
4459,2021-06-19 01:00:00,19.7,1.3,81.4,1,18.24,6,1
4460,2021-06-19 02:00:00,19.8,0.5,79.8,1,16.69,6,2
